2019/05/01 10:14:15,2019/05/01 10:17:13,177,545,E 23 St & 1 Ave,40.736502,-73.97809472,487,E 20 St & FDR Drive,40.73314259,-73.97573881,18462,Subscriber,1993,2,1862
2019/05/01 10:14:15,2019/05/01 10:24:10,595,426,West St & Chambers St,40.71754834,-74.01322069,346,Bank St & Hudson St,40.73652889,-74.00618026,31106,Subscriber,1984,1,1863
2019/05/01 10:14:43,2019/05/01 10:17:10,147,257,Lispenard St & Broadway,40.71939226,-74.00247214,377,6 Ave & Canal St,40.72243797,-74.00566443,31387,Subscriber,1990,1,1864
2019/05/01 10:16:10,2019/05/01 10:32:51,1000,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3609,Vernon Blvd & 31 Ave,40.7692475,-73.9354504,34101,Subscriber,1966,2,1865
2019/05/01 10:16:13,2019/05/01 10:22:30,377,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,19072,Subscriber,1989,1,1866
2019/05/01 10:17:24,2019/05/01 10:27:53,629,326,E 11 St & 1 Ave,40.72953837,-73.98426726,3707,Lexington Ave & E 26 St,40.741459,-73.983293,26453,Subscriber,1989,2,1867
2019/05/01 10:17:28,2019/05/01 10:23:56,387,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,491,E 24 St & Park Ave S,40.74096374,-73.98602213,15639,Subscriber,1988,1,1868
2019/05/01 10:17:37,2019/05/01 10:33:34,957,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,499,Broadway & W 60 St,40.76915505,-73.98191841,21491,Subscriber,1990,1,1869
2019/05/01 10:17:51,2019/05/01 10:29:58,726,515,W 43 St & 10 Ave,40.76009437,-73.99461843,267,Broadway & W 36 St,40.75097711,-73.98765428,35248,Subscriber,1981,1,1870
2019/05/01 10:17:53,2019/05/01 10:32:48,894,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,128,MacDougal St & Prince St,40.72710258,-74.00297088,35214,Subscriber,1993,1,1871
2019/05/01 10:17:54,2019/05/01 10:31:38,824,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,238,Bank St & Washington St,40.7361967,-74.00859207,20226,Subscriber,1965,2,1872
2019/05/01 10:18:18,2019/05/01 10:26:24,486,476,E 31 St & 3 Ave,40.74394314,-73.97966069,545,E 23 St & 1 Ave,40.736502,-73.97809472,31218,Subscriber,1978,1,1873
2019/05/01 10:18:45,2019/05/01 10:33:58,913,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,531,Forsyth St & Broome St,40.71893904,-73.99266288,35217,Subscriber,1964,2,1874
2019/05/01 10:18:52,2019/05/01 10:34:28,935,410,Suffolk St & Stanton St,40.72066442,-73.98517977,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,31603,Subscriber,1969,0,1875
2019/05/01 10:19:10,2019/05/01 10:25:10,360,545,E 23 St & 1 Ave,40.736502,-73.97809472,402,Broadway & E 22 St,40.7403432,-73.98955109,29866,Subscriber,1992,1,1876
2019/05/01 10:20:06,2019/05/01 10:32:24,738,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,229,Great Jones St,40.72743423,-73.99379025,32804,Subscriber,1963,2,1877
2019/05/01 10:20:28,2019/05/01 10:26:07,338,435,W 21 St & 6 Ave,40.74173969,-73.99415556,545,E 23 St & 1 Ave,40.736502,-73.97809472,29804,Subscriber,1988,1,1878
2019/05/01 10:20:29,2019/05/01 10:26:22,353,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18250,Subscriber,1991,1,1879
2019/05/01 10:20:34,2019/05/01 10:36:32,957,279,Peck Slip & Front St,40.707873,-74.00167,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,34165,Subscriber,1963,1,1880
2019/05/01 10:21:48,2019/05/01 10:29:25,457,346,Bank St & Hudson St,40.73652889,-74.00618026,3427,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,17199,Subscriber,1991,1,1881
2019/05/01 10:23:14,2019/05/01 10:42:07,1132,265,Stanton St & Chrystie St,40.72229346,-73.99147535,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,14588,Subscriber,1994,1,1882
2019/05/01 10:24:19,2019/05/01 10:29:53,333,3733,Avenue C & E 18 St,40.730563,-73.973984,545,E 23 St & 1 Ave,40.736502,-73.97809472,28862,Subscriber,1993,2,1883
2019/05/01 10:25:18,2019/05/01 10:36:23,664,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,545,E 23 St & 1 Ave,40.736502,-73.97809472,30602,Subscriber,1953,1,1884
2019/05/01 10:25:55,2019/05/01 10:54:09,1694,257,Lispenard St & Broadway,40.71939226,-74.00247214,359,E 47 St & Park Ave,40.75510267,-73.97498696,33087,Subscriber,1989,1,1885
2019/05/01 10:27:11,2019/05/01 10:30:13,181,326,E 11 St & 1 Ave,40.72953837,-73.98426726,439,E 4 St & 2 Ave,40.7262807,-73.98978041,19203,Subscriber,1996,1,1886
2019/05/01 10:27:22,2019/05/01 10:38:06,644,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,28908,Subscriber,1987,2,1887
2019/05/01 10:28:01,2019/05/01 10:35:33,452,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,18793,Subscriber,1974,1,1888
2019/05/01 10:28:06,2019/05/01 10:43:39,933,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,243,Fulton St & Rockwell Pl,40.68841,-73.979458,15580,Customer,1968,1,1889
2019/05/01 10:28:26,2019/05/01 10:43:45,919,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,243,Fulton St & Rockwell Pl,40.68841,-73.979458,19015,Customer,1987,1,1890
2019/05/01 10:28:26,2019/05/01 10:44:17,950,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,243,Fulton St & Rockwell Pl,40.68841,-73.979458,32564,Customer,1969,2,1891
2019/05/01 10:28:41,2019/05/01 10:35:36,414,515,W 43 St & 10 Ave,40.76009437,-73.99461843,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,26011,Subscriber,1968,1,1892
2019/05/01 10:28:56,2019/05/01 10:56:39,1662,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,27582,Subscriber,1959,1,1893
2019/05/01 10:28:57,2019/05/01 10:31:24,147,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,3140,1 Ave & E 78 St,40.77140426,-73.9535166,28525,Subscriber,1973,2,1894
2019/05/01 10:28:59,2019/05/01 10:31:28,148,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3613,Center Blvd & 48 Ave,40.745038,-73.957539,33976,Subscriber,1982,1,1895
2019/05/01 10:29:00,2019/05/01 10:32:17,197,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3124,46 Ave & 5 St,40.74731,-73.95451,34072,Subscriber,1988,1,1896
2019/05/01 10:29:05,2019/05/01 10:34:22,316,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,3692,5 St & Market St,40.699997484388504,-73.97440128028393,28449,Subscriber,1955,1,1897
2019/05/01 10:29:42,2019/05/01 10:44:34,891,346,Bank St & Hudson St,40.73652889,-74.00618026,401,Allen St & Rivington St,40.72019576,-73.98997825,31106,Subscriber,1996,1,1898
2019/05/01 10:30:29,2019/05/01 10:37:42,433,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,32208,Subscriber,1982,1,1899
2019/05/01 10:31:44,2019/05/01 10:38:12,388,499,Broadway & W 60 St,40.76915505,-73.98191841,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,34370,Subscriber,1972,1,1900
2019/05/01 10:32:11,2019/05/01 10:34:27,136,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,326,E 11 St & 1 Ave,40.72953837,-73.98426726,16676,Subscriber,1963,1,1901
2019/05/01 10:32:30,2019/05/01 10:38:37,367,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,359,E 47 St & Park Ave,40.75510267,-73.97498696,30861,Subscriber,1980,1,1902
2019/05/01 10:32:45,2019/05/01 10:47:28,883,507,E 25 St & 2 Ave,40.73912601,-73.97973776,268,Howard St & Centre St,40.71910537,-73.99973337,35129,Subscriber,1983,1,1903
2019/05/01 10:33:19,2019/05/01 11:09:57,2197,257,Lispenard St & Broadway,40.71939226,-74.00247214,82,St James Pl & Pearl St,40.71117416,-74.00016545,19659,Customer,1999,1,1904
2019/05/01 10:33:51,2019/05/01 10:47:00,789,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,405,Washington St & Gansevoort St,40.739323,-74.008119,30888,Subscriber,1989,1,1905
2019/05/01 10:35:13,2019/05/01 11:23:09,2876,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,360,William St & Pine St,40.70717936,-74.00887308,32522,Customer,1969,0,1906
2019/05/01 10:35:18,2019/05/01 10:42:11,412,545,E 23 St & 1 Ave,40.736502,-73.97809472,393,E 5 St & Avenue C,40.72299208,-73.97995466,28862,Subscriber,1999,1,1907
2019/05/01 10:35:26,2019/05/01 10:37:36,129,515,W 43 St & 10 Ave,40.76009437,-73.99461843,508,W 46 St & 11 Ave,40.76341379,-73.99667444,19132,Subscriber,1979,1,1908
2019/05/01 10:35:32,2019/05/01 10:45:54,622,410,Suffolk St & Stanton St,40.72066442,-73.98517977,504,1 Ave & E 16 St,40.73221853,-73.98165557,16350,Subscriber,1994,2,1909
2019/05/01 10:35:43,2019/05/01 10:38:09,146,448,W 37 St & 10 Ave,40.75660359,-73.9979009,515,W 43 St & 10 Ave,40.76009437,-73.99461843,28520,Subscriber,1983,1,1910
2019/05/01 10:36:08,2019/05/01 10:47:44,696,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,18227,Subscriber,1988,2,1911
2019/05/01 10:36:28,2019/05/01 10:39:55,206,406,Hicks St & Montague St,40.69512845,-73.99595065,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,26804,Subscriber,1990,1,1912
2019/05/01 10:37:44,2019/05/01 10:46:54,549,347,Greenwich St & W Houston St,40.728846,-74.008591,257,Lispenard St & Broadway,40.71939226,-74.00247214,17943,Subscriber,1995,2,1913
2019/05/01 10:37:44,2019/05/01 10:57:03,1158,296,Division St & Bowery,40.71413089,-73.9970468,346,Bank St & Hudson St,40.73652889,-74.00618026,15983,Subscriber,1989,1,1914
2019/05/01 10:37:50,2019/05/01 10:41:19,208,523,W 38 St & 8 Ave,40.75466591,-73.99138152,515,W 43 St & 10 Ave,40.76009437,-73.99461843,31178,Subscriber,1971,1,1915
2019/05/01 10:39:00,2019/05/01 10:41:42,162,536,1 Ave & E 30 St,40.74144387,-73.97536082,545,E 23 St & 1 Ave,40.736502,-73.97809472,20825,Subscriber,1990,1,1916
2019/05/01 10:39:07,2019/05/01 10:42:43,216,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3140,1 Ave & E 78 St,40.77140426,-73.9535166,32231,Subscriber,1974,2,1917
2019/05/01 10:40:30,2019/05/01 10:47:21,411,229,Great Jones St,40.72743423,-73.99379025,257,Lispenard St & Broadway,40.71939226,-74.00247214,15570,Subscriber,1986,1,1918
2019/05/01 10:40:59,2019/05/01 10:53:47,768,268,Howard St & Centre St,40.71910537,-73.99973337,326,E 11 St & 1 Ave,40.72953837,-73.98426726,31404,Subscriber,1990,1,1919
2019/05/01 10:41:20,2019/05/01 10:54:50,809,417,Barclay St & Church St,40.71291224,-74.01020234,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,28696,Subscriber,1980,1,1920
2019/05/01 10:41:45,2019/05/01 10:46:28,283,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,3365,3 St & 7 Ave,40.6703837,-73.97839676,28141,Subscriber,1985,1,1921
2019/05/01 10:41:59,2019/05/01 10:52:26,626,326,E 11 St & 1 Ave,40.72953837,-73.98426726,368,Carmine St & 6 Ave,40.73038599,-74.00214988,16676,Subscriber,1963,1,1922
2019/05/01 10:42:26,2019/05/01 10:47:57,331,468,Broadway & W 56 St,40.7652654,-73.98192338,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,15267,Subscriber,1978,2,1923
2019/05/01 10:42:28,2019/05/01 10:57:57,929,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,545,E 23 St & 1 Ave,40.736502,-73.97809472,29748,Subscriber,1972,1,1924
2019/05/01 10:42:48,2019/05/01 10:48:28,340,2008,Little West St & 1 Pl,40.70569254,-74.01677685,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,31332,Subscriber,1950,1,1925
2019/05/01 10:42:50,2019/05/01 10:46:41,230,3304,6 Ave & 9 St,40.668127,-73.98377641,3365,3 St & 7 Ave,40.6703837,-73.97839676,30551,Subscriber,1980,2,1926
2019/05/01 10:42:53,2019/05/01 10:44:57,123,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,16178,Subscriber,1976,1,1927
2019/05/01 10:43:27,2019/05/01 10:53:22,595,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3116,Huron St & Franklin St,40.73266,-73.95826,20805,Subscriber,1986,1,1928
2019/05/01 10:43:38,2019/05/01 10:56:15,756,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,346,Bank St & Hudson St,40.73652889,-74.00618026,21605,Subscriber,1994,2,1929
2019/05/01 10:43:38,2019/05/01 11:18:16,2078,3140,1 Ave & E 78 St,40.77140426,-73.9535166,435,W 21 St & 6 Ave,40.74173969,-73.99415556,28525,Subscriber,1970,1,1930
2019/05/01 10:43:59,2019/05/01 10:47:13,193,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3140,1 Ave & E 78 St,40.77140426,-73.9535166,32226,Subscriber,1993,1,1931
2019/05/01 10:44:15,2019/05/01 10:53:25,549,3151,E 81 St & York Ave,40.7728384,-73.94989233,2022,E 60 St & York Ave,40.759107,-73.959223,27562,Subscriber,1984,1,1932
2019/05/01 10:44:24,2019/05/01 11:13:17,1732,265,Stanton St & Chrystie St,40.72229346,-73.99147535,3140,1 Ave & E 78 St,40.77140426,-73.9535166,21656,Customer,1975,1,1933
2019/05/01 10:45:07,2019/05/01 10:54:48,580,515,W 43 St & 10 Ave,40.76009437,-73.99461843,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,31178,Subscriber,1964,1,1934
2019/05/01 10:45:16,2019/05/01 10:50:32,316,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,30885,Subscriber,1982,1,1935
2019/05/01 10:45:56,2019/05/01 10:50:37,280,389,Broadway & Berry St,40.71044554,-73.96525063,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,32326,Subscriber,1978,1,1936
2019/05/01 10:46:22,2019/05/01 11:05:29,1146,545,E 23 St & 1 Ave,40.736502,-73.97809472,346,Bank St & Hudson St,40.73652889,-74.00618026,30602,Subscriber,1992,1,1937
2019/05/01 10:46:40,2019/05/01 10:52:32,351,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,3365,3 St & 7 Ave,40.6703837,-73.97839676,30146,Subscriber,1979,1,1938
2019/05/01 10:46:45,2019/05/01 11:04:46,1080,268,Howard St & Centre St,40.71910537,-73.99973337,2012,E 27 St & 1 Ave,40.739445,-73.976806,19600,Subscriber,1990,2,1939
2019/05/01 10:47:28,2019/05/01 10:59:02,693,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,3699,W 50 St & 9 Ave,40.763604677958625,-73.98917958140373,34358,Subscriber,1993,1,1940
2019/05/01 10:47:31,2019/05/01 10:51:21,229,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,3723,Cadman Plaza E & Johnson St,40.695317277669034,-73.99015724658966,34352,Subscriber,1971,1,1941
2019/05/01 10:47:38,2019/05/01 11:02:22,883,530,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,3140,1 Ave & E 78 St,40.77140426,-73.9535166,20098,Subscriber,1970,1,1942
2019/05/01 10:47:40,2019/05/01 10:58:41,661,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,268,Howard St & Centre St,40.71910537,-73.99973337,21230,Subscriber,1987,2,1943
2019/05/01 10:48:03,2019/05/01 10:55:47,463,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,20360,Subscriber,1983,1,1944
2019/05/01 10:48:52,2019/05/01 11:00:51,719,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,34370,Subscriber,1959,1,1945
2019/05/01 10:48:57,2019/05/01 11:07:14,1096,515,W 43 St & 10 Ave,40.76009437,-73.99461843,3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,28520,Subscriber,1955,1,1946
2019/05/01 10:48:58,2019/05/01 11:07:38,1119,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15267,Subscriber,1961,1,1947
2019/05/01 10:49:11,2019/05/01 10:52:15,184,3306,10 St & 7 Ave,40.6662078,-73.98199886,3365,3 St & 7 Ave,40.6703837,-73.97839676,30586,Subscriber,1983,1,1948
2019/05/01 10:49:27,2019/05/01 10:58:06,519,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3391,E 106 St & 1 Ave,40.7892529,-73.93956237,32226,Subscriber,1984,1,1949
2019/05/01 10:49:34,2019/05/01 10:59:51,616,309,Murray St & West St,40.7149787,-74.013012,337,Old Slip & Front St,40.7037992,-74.00838676,26710,Subscriber,1984,1,1950
2019/05/01 10:49:51,2019/05/01 11:11:50,1318,3674,Jay St & York St,40.701403172577244,-73.98672670125961,3365,3 St & 7 Ave,40.6703837,-73.97839676,16686,Subscriber,1991,1,1951
2019/05/01 10:50:09,2019/05/01 11:02:58,768,545,E 23 St & 1 Ave,40.736502,-73.97809472,505,6 Ave & W 33 St,40.74901271,-73.98848395,31218,Subscriber,1985,1,1952
2019/05/01 10:50:28,2019/05/01 10:54:05,216,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,146,Hudson St & Reade St,40.71625008,-74.0091059,26337,Subscriber,1956,2,1953
2019/05/01 10:50:35,2019/05/01 11:06:18,943,526,E 33 St & 5 Ave,40.74765947,-73.98490707,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,31978,Subscriber,1989,2,1954
2019/05/01 10:51:07,2019/05/01 10:55:04,236,2012,E 27 St & 1 Ave,40.739445,-73.976806,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,15270,Subscriber,1986,1,1955
2019/05/01 10:51:28,2019/05/01 10:56:52,324,3303,Butler St & Court St,40.6849894,-73.99440329,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,16385,Subscriber,1978,1,1956
2019/05/01 10:51:39,2019/05/01 10:53:56,136,3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,326,E 11 St & 1 Ave,40.72953837,-73.98426726,21468,Subscriber,1992,2,1957
2019/05/01 10:51:53,2019/05/01 11:07:58,965,279,Peck Slip & Front St,40.707873,-74.00167,268,Howard St & Centre St,40.71910537,-73.99973337,25202,Subscriber,1964,1,1958
2019/05/01 10:52:11,2019/05/01 10:57:32,321,503,E 20 St & Park Ave,40.73827428,-73.98751968,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,18776,Subscriber,1988,1,1959
2019/05/01 10:52:13,2019/05/01 10:55:03,170,3365,3 St & 7 Ave,40.6703837,-73.97839676,3368,5 Ave & 3 St,40.6728155,-73.98352355,30551,Subscriber,1980,2,1960
2019/05/01 10:52:22,2019/05/01 11:14:10,1308,280,E 10 St & 5 Ave,40.73331967,-73.99510132,309,Murray St & West St,40.7149787,-74.013012,16657,Subscriber,1969,1,1961
2019/05/01 10:52:31,2019/05/01 11:40:36,2885,3156,E 72 St & York Ave,40.76663814,-73.95348296,309,Murray St & West St,40.7149787,-74.013012,18254,Subscriber,1971,1,1962
2019/05/01 10:53:12,2019/05/01 11:01:13,481,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,28855,Subscriber,1976,2,1963
